device_id,dev_eui,dev_addr,timestamp,temperature,humidity,barometric_pressure,analog_in_1,analog_in_2,rssi,snr,latitude,longitude,gateway_id,frequency,spreading_factor,bandwidth
device-0339,61CF07B9F0616D93,4683CA12,2025-05-16T07:20:58,4.91,79.87,1000.1,4.38,2.7,-38,4.03,-20.43576,-20.080648,spend-better-agree,869500000,9,125000
device-1895,08CDC9DBE3ECB5BC,BB1C1F09,2024-10-18T07:46:12,41.37,75.15,992.7,3.58,0.82,-102,-13.22,87.349335,-50.28754,fund-happy,867100000,9,250000
device-3438,AC7E06084FD86769,3AB3BF2C,2024-07-23T15:12:59,47.34,10.4,954.1,1.57,1.86,-51,-14.19,79.794065,-88.375146,follow-shake-east,869500000,9,250000
device-2056,17B27B7E8AE5D425,16EDFF4B,2024-07-29T05:03:52,48.18,59.28,988.0,2.0,1.13,-87,0.54,-58.712947,-28.042158,news-onto-show-town,868300000,7,125000
device-2109,8B80B880532002E4,F07BBA9E,2025-05-19T22:43:42,1.82,65.49,971.5,3.35,3.56,-101,-14.92,-28.252775,-88.335769,bad-nation-high,868300000,10,250000
device-1956,05124EEE05A0A198,B9C519FC,2025-02-25T20:13:25,-3.41,59.64,975.6,4.56,1.03,-67,-7.85,-5.495434,124.949994,likely-serve-your,868300000,8,125000
device-0569,76C4BD3509D9687F,FF1C14E7,2025-01-26T17:15:51,48.95,75.06,1023.7,4.02,2.58,-73,-11.52,-37.649434,-43.089771,protect-back,869500000,12,250000
device-3776,907AF0393D5C2E10,D6689473,2025-02-17T17:29:01,39.58,52.73,1006.4,2.84,4.21,-109,11.02,48.239557,176.693185,window-true-forward,869500000,12,125000
device-2880,D01222BEEFC9BC25,B77DCBCD,2025-06-10T01:37:03,33.1,49.05,997.4,4.4,2.54,-52,4.09,-31.327473,-3.443443,run-mind-view,868300000,12,125000
device-2295,B85B29794B6E326B,30C61141,2025-01-19T03:11:08,15.55,76.61,1019.1,4.37,4.29,-89,3.58,-28.474625,-177.022047,government-night,867100000,11,125000
device-4624,8E65243C9FBC53F8,EE568F2A,2024-08-27T09:01:22,-1.09,71.35,1019.7,1.41,1.36,-53,-18.16,-84.12528,149.545884,cost-about-science,867100000,10,250000
device-4341,ACCFF9BEB1F6E784,0F6ECBED,2025-06-13T09:23:06,-0.71,46.76,1039.3,2.49,1.91,-41,10.87,54.099319,-38.808721,guy-west-off-why,869500000,8,250000
device-0680,E21733E5824C2A72,62D8B406,2024-08-09T09:19:26,35.24,64.95,985.7,2.26,3.25,-43,2.68,-67.30234,133.312156,seat-six-team-party,869500000,7,125000
device-3059,E482A30B22E9C548,3D0422B7,2025-05-05T06:01:13,0.21,82.99,957.2,1.55,4.8,-117,-4.55,31.397354,88.893768,prevent-indeed,869500000,8,250000
device-4722,9AD209D20DA03869,820C0A7A,2025-01-29T09:09:58,46.28,62.8,971.5,3.46,1.09,-71,0.72,-74.032634,-115.979679,like-majority,869500000,8,125000
device-3969,F6334CA2826FD918,6B2F39B8,2025-01-06T12:50:44,20.31,78.03,975.2,2.13,0.82,-68,1.88,-28.059413,-171.056841,so-can-three-become,869500000,12,250000
device-4161,2CA57E08FE6C6C4A,A56E64A6,2025-02-01T02:02:48,38.0,37.4,1012.4,4.27,3.46,-35,2.72,-73.156017,-143.664672,defense-environment,867100000,10,250000
device-2486,A3F809173CA4365E,0FCAC24F,2024-08-27T00:49:51,44.75,48.26,1017.1,0.8,3.4,-71,9.2,17.716152,130.347741,particularly,868300000,9,250000
device-4891,EBD77A30A5AECD0D,928A66D1,2025-02-25T22:11:27,0.23,22.98,1047.2,0.83,0.54,-39,-14.82,-69.383505,-141.340805,artist-color-city,869500000,12,250000
device-2811,223F64099DA991F6,8B1DB01D,2025-03-19T13:44:04,13.44,35.96,999.3,4.39,3.58,-41,-10.7,-73.097293,116.834173,anything-campaign,868300000,9,250000
device-3981,4A807E82079A64E6,BAED1AFF,2025-01-19T05:57:42,41.14,16.83,1029.9,3.27,3.22,-118,9.39,-86.109297,83.168274,cause-stand-let,869500000,10,250000
device-3882,F7F40777FA20EACC,C2E82267,2024-10-13T19:13:34,2.47,57.19,974.4,1.28,1.18,-90,-16.25,9.681748,-91.193233,ready-store-and,867100000,10,125000
device-0630,8805A0928D3F698E,C236628C,2025-07-06T12:59:53,31.0,11.48,963.7,1.64,2.06,-112,14.39,39.714707,157.194008,artist-each-officer,867100000,9,250000
device-2203,33A95A94673CDBD6,568DD6CF,2024-12-27T23:58:36,40.16,50.37,1011.6,4.04,3.73,-51,-4.47,30.889648,-94.843683,student-despite,868300000,8,125000
device-0741,AA1991F50A2649B5,2ED5BC15,2024-08-13T06:43:11,46.92,18.77,960.1,1.01,3.8,-55,8.82,-0.558253,76.187934,quite-that-may,868300000,10,250000
device-0068,EE936556E444B115,EE1774B1,2025-02-13T17:23:11,32.03,43.52,974.6,3.3,2.31,-32,9.91,14.174492,131.705307,member-remain-bed,868300000,9,125000
device-4422,50489399EAA84685,35D08F13,2025-06-27T15:23:41,9.35,74.2,1039.9,2.36,3.2,-61,7.66,58.686288,7.485635,chair-determine,868300000,10,250000
device-0365,4B26B8EA2F08218B,1DF04EE9,2024-09-30T12:26:20,12.5,77.3,971.1,4.57,1.19,-53,-8.45,46.785072,-45.008581,son-reason-peace,868300000,9,250000
device-1275,54523B92433E5162,C40EBF05,2025-04-27T22:54:24,37.04,38.38,999.4,2.07,1.14,-103,-19.87,-73.659219,-105.254019,top-each-will-good,867100000,8,250000
device-1253,EB5B5F2A5314C4D6,D2A187C4,2024-09-22T07:43:11,24.85,84.3,971.6,2.47,2.48,-75,-6.42,-51.742437,131.973393,else-i-effect-pay,867100000,10,125000
device-1792,00760FA69BFD66A1,CA46BB12,2025-07-06T17:47:28,-1.74,37.73,959.0,3.21,2.09,-46,14.88,51.163221,99.608552,subject-nothing,868300000,11,125000
device-1086,CBB892EA9FBDAA56,7906D49A,2025-03-15T20:02:38,4.89,47.26,989.0,3.68,0.66,-42,-8.48,34.995646,-115.993893,kitchen-rock-so-can,867100000,7,250000
device-3795,B96103BCE08C2218,835EBB49,2025-06-17T04:23:22,3.21,13.17,1041.8,4.19,4.93,-45,-1.09,-26.28845,-135.537228,must-including-able,869500000,8,250000
device-3007,5343F3D958DD0956,F4AF10F8,2025-06-26T09:17:25,47.55,48.98,1013.8,0.59,4.86,-94,-15.56,-41.744956,55.442782,nice-last-seven,869500000,7,125000
device-2458,F57B47E50EE83266,7CE965D3,2025-02-08T07:09:45,23.73,30.78,1025.0,3.1,4.1,-76,-0.55,-56.183169,-179.345908,environment-manage,869500000,7,250000
device-4449,A5C431A59FC75594,9D285CA4,2024-09-14T14:32:08,-8.24,30.97,1024.1,1.8,4.53,-60,-15.39,-86.137564,20.013883,suddenly-attention,868300000,9,250000
device-0021,7F394C591C8D5E52,142EE2A9,2024-11-01T10:43:52,24.82,15.25,1036.5,1.31,1.1,-76,-9.18,30.755291,-44.334156,color-news-when-eye,868300000,10,250000
device-0018,138D5F3EDF4744B4,607C92E7,2024-07-23T17:04:32,22.71,50.09,1030.8,3.17,3.19,-113,-1.63,55.595386,124.271151,wonder-often-rest,867100000,8,250000
device-3742,D61BBF1173C9806A,32385CBC,2024-08-30T20:30:33,16.27,28.55,992.6,4.54,1.57,-99,-10.22,-70.148133,-103.496985,eye-watch-wish-type,868300000,11,250000
device-0072,BED7CF03CCD37A2B,2298D7E5,2024-08-08T03:52:49,45.41,62.17,1009.8,4.3,3.73,-67,-8.08,-58.423076,54.630904,cut-the-ready-its,867100000,8,250000
device-3744,9FED35D9F8F70BAF,DFFB2943,2025-03-12T08:07:17,2.61,27.12,988.0,1.9,0.92,-91,-2.37,37.935783,-9.566744,example-tax-fact,868300000,11,250000
device-2864,DE57EF152FF4E40C,A800735F,2025-01-13T12:55:45,48.4,42.38,977.5,2.48,4.23,-114,3.98,16.936663,136.56387,ten-eight-director,868300000,7,125000
device-2842,E7F6543F3C0EE3A5,86501F50,2024-12-11T08:00:01,6.65,45.9,992.5,2.64,3.54,-77,-3.22,7.990363,52.697927,provide-fire-per,869500000,8,250000
device-4259,56EC56556238AA8E,00CB3BC9,2024-10-16T03:45:21,37.36,43.67,974.9,1.85,2.96,-91,-10.35,-26.924194,-168.278937,avoid-run-matter,867100000,11,125000
device-2426,DBBC83E3D2397EB7,00E3004E,2025-01-28T18:39:37,41.96,24.83,969.7,3.81,1.14,-60,11.3,43.597528,118.255772,here-relationship,867100000,8,125000
device-0969,0188B2A870F928CA,448EE416,2025-02-25T17:12:25,-4.12,43.58,1021.9,0.93,1.83,-100,-10.14,-5.339606,-7.731572,growth-so-despite,868300000,10,250000
device-1189,FC623EF525312677,A801F4B9,2024-10-08T18:22:59,11.63,84.32,973.1,0.71,1.43,-63,-16.58,9.439789,-165.016116,sport-have-out-list,868300000,8,250000
device-3706,D6140A426E74A4F5,F9F428E1,2025-03-24T20:59:10,30.61,20.48,996.0,0.96,2.36,-119,-8.05,49.295459,-32.51897,brother-example,869500000,10,250000
device-4255,63652FCC3BA2FA10,68EA2155,2024-07-20T06:43:43,21.5,21.77,995.9,1.75,0.78,-117,-1.82,21.598688,170.92661,mother-just-however,867100000,11,250000
device-4152,8605641DF0D4890A,83E8BD7E,2024-09-01T06:02:07,47.83,31.17,968.8,3.83,3.79,-57,-10.83,-11.166516,-2.841702,itself-start-how,868300000,10,125000
device-4862,9D7F7CD272E5DFA8,8DAB6222,2024-08-19T23:33:32,-2.8,17.73,1031.5,1.84,3.55,-76,3.64,14.733982,-138.151331,under-outside-write,868300000,12,125000
device-3449,1F3D56ABFE681CDA,96D5DF63,2024-10-22T09:35:21,19.49,54.02,1004.2,3.1,0.87,-79,-17.8,-30.837873,-17.122351,smile-worry-west,869500000,9,125000
device-0056,3D34FD6B8E388A00,DA272AB4,2025-01-30T01:19:39,43.42,14.0,954.2,0.52,2.39,-37,-3.09,-87.935182,109.094084,leave-blood,869500000,8,250000
device-4743,2B3D2E0609C4F7F3,895DEF56,2024-10-30T14:24:21,-0.49,26.1,972.4,3.2,2.93,-113,-18.76,-81.833781,-120.516387,bit-in-total,869500000,11,250000
device-3751,57A026ABA1652F9F,4DB0E5EC,2024-10-12T13:23:12,40.99,55.5,1040.7,2.87,4.06,-38,5.78,30.932666,130.3012,forget-travel-point,868300000,9,250000
device-4146,B60913D03C3D8A03,4341E53A,2025-04-22T02:15:23,29.14,21.16,990.3,0.92,4.61,-58,-16.01,-84.446954,-158.053761,wish-less-available,867100000,7,125000
device-4010,5332B2DCD36C40F3,00458CB5,2025-03-11T09:32:27,25.12,82.54,1047.2,0.72,4.66,-30,0.54,63.403478,-67.946033,our-tv-create-build,867100000,11,250000
device-3339,1483DA8709E24F97,A788B5D8,2025-04-18T20:53:18,10.09,67.31,1041.5,2.12,4.61,-60,-15.42,-68.826393,123.361355,note-major-both,867100000,10,125000
device-2339,137F2D9553EC2BDC,D86E64F7,2025-03-31T05:20:16,19.54,27.7,1038.1,1.27,1.62,-83,13.36,-81.418997,133.948754,include-everyone,869500000,7,125000
device-0633,C1F5F40E7987CE93,EC93DB90,2025-02-10T20:24:04,8.81,19.46,1000.0,1.96,2.47,-40,-18.41,-51.717789,28.167304,specific-without,867100000,7,250000
device-1058,669FDB27BE769F8B,5A996545,2025-01-17T20:32:31,9.23,86.61,979.1,4.22,1.35,-74,-2.7,-44.026028,-28.434942,among-wait-present,868300000,9,250000
device-1882,D8876258A202D737,0AC66DC5,2025-03-21T00:02:38,28.75,58.75,971.2,1.96,1.58,-31,-17.04,-12.414877,114.734605,shake-write-trade,868300000,10,125000
device-4237,B3F92D0B82429785,6D6E6AC4,2024-11-23T11:46:20,-5.29,82.46,1005.7,3.77,1.36,-91,13.75,-68.908508,56.967453,seem-do-early,867100000,9,250000
device-2352,3396DEFE389E8869,934683E1,2025-03-19T16:42:33,33.52,81.7,960.2,3.03,2.96,-92,1.09,2.881791,61.617017,memory-arm,867100000,12,125000
device-0604,9832D5E267BF2A0C,A8F83AF9,2024-09-16T05:20:30,22.14,32.89,1020.9,1.88,4.67,-64,-1.99,-40.360938,41.562192,speech-where-their,868300000,10,250000
device-1628,DBAED64D9FE8D90B,2EC94245,2025-05-11T17:43:48,3.21,88.2,1014.7,4.1,0.99,-79,2.48,-39.017461,168.692845,again-because,867100000,9,250000
device-0020,7AF92D9DACECFC48,B7E60453,2024-12-14T20:13:21,12.69,14.49,995.7,4.57,3.93,-110,7.51,-79.747808,48.588704,wish-music-out,869500000,9,125000
device-0027,05FD119257A5C679,CD4CFA3E,2024-08-22T04:00:20,1.09,57.94,969.0,1.74,1.84,-103,0.39,-51.219456,-56.019398,other-executive,868300000,7,250000
device-1289,142CB794E9F1578B,C4DAA499,2024-09-12T02:26:23,-3.08,72.78,990.4,4.02,0.91,-59,-3.93,-72.302865,152.387463,top-final-enter,868300000,10,250000
device-4586,1C31E71BF88F8E69,46310253,2025-01-30T21:57:06,19.99,83.54,997.6,4.87,4.76,-82,-7.08,23.4192,-61.401577,begin-paper-hand,867100000,8,125000
device-3416,0D947D28FA7F1130,E316C664,2024-08-17T06:36:57,20.88,75.71,1039.0,2.48,3.81,-59,-2.25,-11.141875,163.842896,reach-officer,869500000,9,125000
device-1023,1A7BE5526996E62D,7C11C4F5,2024-12-29T08:04:35,1.75,31.84,1049.3,3.92,0.72,-85,-3.33,66.508235,139.727053,agreement-wait,869500000,10,125000
device-0822,AF9651D2895EF0A4,331B7A29,2025-02-11T21:55:59,-7.55,37.1,989.0,1.53,2.68,-68,0.65,4.764745,-72.339016,answer-wrong-sign,869500000,9,125000
device-1964,E7743D2991624AF8,518B3AD1,2025-04-21T16:43:16,8.43,60.33,1013.2,1.04,3.12,-54,-18.98,-73.497211,-169.753208,central-minute,867100000,7,125000
device-2623,620A05ACAD23275A,943EFFDF,2024-09-22T20:02:30,4.69,57.24,1028.1,2.61,1.19,-31,-4.19,-31.834446,127.926491,structure-specific,869500000,7,250000
device-1818,D5254194E01FB602,A889C059,2024-07-25T14:44:35,35.4,88.03,1005.9,2.05,1.45,-60,-8.64,-8.128111,9.822188,call-structure,868300000,10,125000
device-0920,54753DD61E1D42CE,94EFE8A1,2025-01-10T18:16:45,36.46,48.68,993.7,1.81,0.5,-59,-9.31,24.894024,-90.245318,country-fast-them,867100000,8,250000
device-3695,A7EFE6470CE85F4C,2252A739,2024-10-15T22:54:32,0.49,55.64,990.4,0.6,2.02,-43,13.48,-12.817197,-48.993533,condition-care,869500000,9,125000
device-3777,B8CFAF087E4E19EA,9097D87A,2025-07-10T00:43:27,5.43,50.74,1010.2,1.58,4.82,-44,-11.19,-71.545268,-49.978382,center-end-social,869500000,8,125000
device-0173,18A1BC224A41A834,BB14C62A,2024-11-02T08:19:32,30.38,66.64,959.6,1.52,2.92,-96,13.53,13.113342,-26.415305,west-candidate,869500000,7,250000
device-3886,AC1010C07E9AE8CB,3D8FEC4F,2025-01-10T12:06:10,3.73,39.04,1007.2,3.61,4.53,-40,9.61,-28.013648,-178.270219,language-professor,868300000,10,125000
device-0254,DC2CCEDE1F0EBC95,DA2C7E9C,2025-05-18T11:27:42,43.38,50.5,979.1,1.79,3.16,-54,1.69,9.401244,-123.301994,reach-some-class,869500000,12,125000
device-0863,3C85D56BE29D6544,806047F6,2024-09-23T19:33:13,-2.48,22.95,1048.2,3.31,3.5,-62,-14.03,-77.190819,50.663465,lot-security-push,868300000,8,125000
device-3443,C6A9C96A4240447C,BD8E8EE2,2024-09-01T21:01:35,-1.07,32.22,1035.6,1.21,3.03,-120,9.71,-37.529588,21.872681,base-official-adult,869500000,10,250000
device-1890,67F663F8EC60E852,FC35BAC3,2024-11-30T22:38:21,39.32,10.63,1004.6,2.23,1.56,-84,6.47,-82.933974,-5.87373,up-page-theory-poor,868300000,7,125000
device-2334,9E513006839C5A03,B4759CB6,2025-03-26T01:29:02,-4.25,87.57,1009.4,2.44,1.71,-72,9.19,76.201119,-154.578973,hot-page-treat,868300000,11,125000
device-2878,37180647AE8A6B6A,9B6FE783,2025-03-23T17:21:54,22.9,12.5,968.9,0.86,4.42,-42,10.99,-8.214143,21.576852,most-again-turn-far,869500000,10,250000
device-2003,82FBD1BF2935302D,AB3E7E42,2025-03-23T06:33:05,2.52,79.02,1017.3,3.17,3.9,-97,9.52,55.772862,-55.506864,special-hospital,868300000,10,250000
device-0734,637B2E588165D1D9,FE3B37D8,2024-12-23T21:00:43,-8.73,69.31,953.7,1.09,2.27,-71,11.58,-37.456247,164.412968,reality-draw-bit,868300000,10,250000
device-3619,ED2C6870157FFEDB,3C1FBE89,2024-10-05T18:03:30,17.09,15.3,956.0,4.79,4.6,-83,6.35,-61.33588,70.724042,nature-improve,869500000,8,125000
device-1091,D2204874F945819D,BBC2DDD3,2024-07-27T05:26:37,7.73,84.98,972.5,4.49,4.2,-30,-5.14,7.968987,-47.650218,fish-leader-support,868300000,9,125000
device-0677,35BF757DA125EFE0,5D9DD69E,2024-10-22T09:03:50,48.06,44.8,1037.0,2.97,1.52,-81,-17.46,-52.044631,-156.992851,situation-them,869500000,7,250000
device-3314,1F0E085CC0640BB5,FF705868,2024-08-17T10:34:26,6.9,20.88,986.2,0.58,1.09,-88,0.88,42.062773,68.651329,chair-least,868300000,10,125000
device-0610,52043B7DEE0F5321,26EBCAD3,2024-10-07T01:32:22,31.39,79.44,981.1,2.62,3.4,-92,6.18,68.945193,175.506842,adult-tree-behind,868300000,11,250000
device-2050,1A1612CA06EB7D40,7A9FF536,2024-11-06T01:55:29,9.09,28.12,956.5,4.47,3.17,-105,10.63,73.640973,-162.746083,least-project,869500000,7,125000
device-2800,57D3C33450506D0E,6F71DB12,2025-04-10T07:18:21,1.05,29.38,1005.0,2.54,0.7,-76,-19.25,57.102079,179.314015,wife-fill-could,868300000,10,125000
device-3538,63E4F43F5B1BF54B,09D165C4,2024-09-13T03:31:35,2.06,70.85,971.8,0.88,2.34,-72,11.04,-52.587553,39.232982,too-can-follow,869500000,12,125000
device-0205,325825EAFC30A300,F5EFEC67,2024-12-27T04:58:47,-3.79,37.39,966.1,4.33,4.4,-72,-16.08,-0.523625,-4.702108,support-group-go,869500000,9,125000
device-1751,3F24D4948B9463ED,4D53F033,2024-07-23T00:58:53,-5.06,83.52,1015.3,2.84,3.88,-54,-18.68,-33.632023,-139.155164,region-care-skin,869500000,10,250000
device-3061,5AA81EC80E941B3C,D8FF753A,2024-10-25T14:32:17,43.55,70.15,958.3,0.79,4.48,-40,2.02,-41.877597,-166.659379,low-what-score,868300000,9,250000
device-1603,16466B3335BEFD59,BC1312D1,2024-11-07T16:03:02,45.17,58.18,1041.5,2.75,4.57,-84,-7.13,3.754824,-146.225669,join-push-future-so,867100000,8,125000
device-1514,CF2FAD644E4015A6,27542658,2024-09-12T17:00:22,12.77,57.1,963.2,3.95,1.15,-37,-10.17,-25.262721,-12.634839,perform-special,869500000,9,125000
device-4459,6B268817D8827370,8DF94DF7,2024-08-24T16:11:50,7.14,77.27,989.5,4.3,4.06,-41,-4.66,57.340158,96.697753,factor-off-military,867100000,8,125000
device-0682,C3307410A7EDAF80,F7B59EFC,2024-10-26T04:04:38,9.13,64.53,1017.5,3.35,4.32,-74,-7.72,-1.488736,16.785094,market-ten-think,869500000,11,250000
device-1372,AD027CB2BA145EBD,AE315E5E,2024-11-29T17:53:48,29.98,67.77,984.5,3.47,3.4,-43,12.1,42.233138,75.091994,dream-mention-call,868300000,9,250000
device-3991,B6AD932E5769CB80,E18E60DD,2024-12-11T22:56:06,18.29,58.07,1032.9,4.27,3.2,-83,-14.09,84.756539,-69.528256,seek-mission-weight,868300000,10,250000
device-0504,A015398168BE05FA,34C33F5C,2025-06-29T10:30:15,-2.09,11.78,997.3,3.94,0.83,-75,-2.08,-72.341162,83.04416,argue-window-easy,868300000,11,250000
device-2906,14DCCD34A5C81A32,485B7C99,2025-05-01T15:13:51,23.36,48.61,1011.6,2.09,4.07,-30,-11.96,44.497993,-167.076978,son-past-team,869500000,8,250000
device-3754,689354E7DF655143,185FDE29,2024-08-15T02:43:09,-3.92,63.48,1011.5,3.98,3.1,-77,-0.92,-48.324931,136.002446,page-section-coach,867100000,10,125000
device-0641,AD75A933AD65126A,C97F1859,2025-01-28T00:11:54,49.68,43.02,1045.7,4.93,2.73,-92,0.45,55.182955,-27.29805,record-ahead-reduce,867100000,11,250000
device-1362,F329EB33DE842A15,C1E5F49B,2024-09-03T17:39:33,42.44,20.39,958.1,1.78,1.48,-93,-3.53,36.50451,169.936383,person-certainly,868300000,9,125000
device-2907,B71DEE627FDA6183,D09CAFDB,2024-12-24T11:30:52,25.87,82.38,954.3,3.81,0.95,-65,-4.06,24.640601,-69.812724,car-month-we-buy,868300000,12,125000
device-4188,CCFE08EC9B3E2B55,68BB551E,2025-04-12T14:41:40,-1.44,44.74,970.8,4.77,1.33,-41,-16.74,18.008475,-59.105186,current-we-say-list,867100000,9,125000
device-2169,DBB788702FB41F8B,2B905C4F,2025-02-24T15:47:18,-6.14,16.93,1032.2,2.52,1.48,-111,6.47,-37.107693,-27.190167,only-guess-quality,869500000,8,250000
device-0990,D3D6B29665ED103A,1814E776,2024-08-10T19:03:32,48.81,81.5,985.3,3.23,3.29,-100,-6.65,23.086466,57.964237,back-democrat-board,869500000,7,250000
device-0218,876060EC3EF30F72,F052BE53,2025-01-27T20:16:19,16.96,82.78,1006.0,1.94,3.89,-70,-16.58,31.200487,127.732143,production-into-red,867100000,12,125000
device-0714,B06A8EBF20C9AAF1,04B176DE,2025-04-26T04:45:06,41.38,22.81,1023.0,3.3,3.32,-71,-11.21,6.457763,11.523048,room-last,868300000,9,125000
device-3518,9AB5E473B4707E4B,6701D371,2024-09-21T09:37:18,-0.98,73.74,952.6,0.51,2.2,-63,-14.27,88.964888,-22.004408,attention-choice,869500000,11,250000
device-1630,F0F1391FF6ECD8A6,5AE99D75,2025-07-15T13:41:21,-8.43,41.96,955.2,4.13,1.98,-52,-8.65,46.917696,97.933761,religious-again,868300000,8,125000
device-0593,52C37A0808E64452,E34FBEDF,2025-05-06T21:03:33,27.7,35.09,998.9,2.91,0.52,-99,-1.96,80.002385,89.244024,dream-dog-whatever,867100000,11,125000
device-0482,D6CCF8CCCBC14ADB,A89578E7,2025-07-01T08:05:22,9.46,64.26,997.8,2.31,0.99,-96,13.81,-6.675188,6.811665,play-say-yeah-law,867100000,12,250000
device-0848,FA630BBEAE1832DB,B6F824C7,2025-02-12T10:07:45,18.93,16.04,1002.1,2.4,1.08,-110,1.41,4.61944,-159.367287,carry-focus-partner,868300000,8,250000
device-4113,E092439906E0D741,51BA08DF,2024-12-23T12:33:59,38.4,37.71,972.5,4.53,3.86,-42,5.36,-31.543759,-60.14067,begin-cell-maybe,869500000,11,125000
device-3113,FC82DF1528500F76,636F83FE,2024-09-08T11:36:12,38.77,32.18,982.7,0.78,2.04,-41,-16.05,-44.161746,-56.776401,especially-always,867100000,10,250000
device-1714,B680F840BA05FE4C,260DFBC3,2025-05-12T14:15:51,19.9,14.78,979.3,3.8,2.8,-81,7.13,-8.61436,70.844466,save-better-war,867100000,7,250000
device-1419,1BCA9420499D554D,14B49F0E,2025-07-03T17:09:29,4.7,48.21,1032.6,0.52,2.53,-84,-7.22,89.562364,7.720202,up-military-society,869500000,10,125000
device-3066,FBB402D4AA2122A0,0B04FDA5,2024-08-31T02:07:21,-0.5,36.45,974.8,1.01,2.37,-63,-0.43,69.334742,-117.982993,everyone-we-believe,867100000,11,125000
device-1152,A0050B6024736B5B,A1A9A93F,2024-07-30T16:05:37,15.41,55.32,994.1,4.7,4.68,-40,-16.56,-74.013316,134.869439,stop-attention,869500000,10,125000
device-3716,EBEE138C267D4F1B,8AD3BB5D,2025-07-16T16:47:06,-8.49,66.66,984.8,1.69,3.96,-32,-17.43,-43.697434,-68.901834,yet-executive-big,867100000,9,125000
device-3938,07A3492A9652A4D2,B697A406,2024-09-16T22:53:37,-3.05,32.42,1002.2,4.61,1.21,-116,0.54,-63.322025,-142.76526,foreign-woman,867100000,8,250000
device-4866,28D7F9627E804D30,88DE9E3C,2024-08-19T04:22:32,32.81,19.26,986.5,1.6,1.38,-43,-14.77,85.898722,116.466557,without-film-upon,868300000,8,125000
device-1468,76B8F02D2007DDD9,9866D5E7,2024-12-13T07:39:18,-0.65,74.78,971.5,0.51,4.35,-78,-5.48,8.243898,-76.358728,usually-begin,867100000,9,125000
device-0564,CF908CF9120D1905,6E815BEF,2024-12-25T00:17:04,30.25,47.16,978.4,3.9,1.42,-95,-17.43,-82.281967,-163.096736,listen-particular,868300000,11,125000
device-0685,88EF4327E676963A,009D404A,2025-01-15T23:15:11,13.62,21.77,1039.9,4.17,2.48,-38,14.16,20.193529,-138.675891,source-all-offer,867100000,8,250000
device-1774,0078A927B22B6C66,7E98E962,2025-05-10T21:01:34,28.71,49.3,1015.1,0.59,3.6,-100,-11.83,-80.718747,143.514634,see-him-the-trade,869500000,12,125000
device-2212,103989369BFB3B68,43E6633C,2024-09-11T02:10:36,45.18,66.84,1031.4,1.31,2.97,-60,1.88,55.283707,-138.190319,security-require,868300000,7,250000
device-4817,E5DB07CA17599542,863FC8EC,2025-01-18T07:27:48,7.43,76.27,993.6,4.43,1.6,-50,4.07,81.002757,31.930016,soon-future-place,868300000,7,125000
device-1012,051CE4C8BDF9CA9C,120D5C09,2024-11-25T20:47:43,40.27,25.36,998.0,4.92,1.92,-79,-11.47,-83.563315,-121.8912,pretty-ahead,868300000,11,250000
device-1171,887A9917A864E6A4,3DAFDC62,2025-02-06T05:38:39,16.82,89.63,1005.8,3.77,4.63,-44,-16.5,8.701972,-8.77269,boy-answer-fear,868300000,11,250000
device-0831,7E82CF6F0BAE3BA2,0E6E8C11,2025-06-07T12:23:07,11.32,10.5,951.3,2.46,3.81,-99,-4.17,-14.064074,27.82492,year-two-too,868300000,12,125000
device-2154,075F6153387DE690,A2E94A35,2024-09-11T16:44:35,47.6,26.27,1039.5,4.53,2.38,-40,-18.68,-36.053993,152.625568,themselves-city-try,868300000,10,250000
device-4199,58058B7A352C5FAF,69342406,2025-06-22T07:49:30,46.66,81.49,1042.1,2.48,1.35,-117,-12.12,-17.740572,-92.942865,very-have-today,868300000,10,125000
device-4387,78C9C146C8D415A3,9BAF8AB3,2025-05-20T19:23:55,14.13,87.25,1024.6,4.5,4.57,-111,6.08,34.786215,-127.755166,right-appear-race,868300000,11,125000
